"latitude","longitude","name","country","refcode"
"41.1530","-74.6381","Beaver Run","US","USA0060805"
"40.6914","-80.3239","Beaver Solar LLC","US","USA0059546"
"40.6219","-80.4336","Beaver Valley","US","USA0006040"
"40.7441","-80.3178","Beaver Valley Patterson Dam","US","USA0010546"
"40.5683","-74.2425","Bed Bath & Beyond DC Port Reading NJ","US","USA0058096"
"37.3350","-79.4810","Bedford Solar","US","USA0061126"
"43.2569","-84.4997","Beebe 1B","US","USA0058908"
"43.2569","-84.4997","Beebe Renewable Energy LLC","US","USA0058020"
"43.9767","-75.9072","Beebee Island Hydro Plant","US","USA0010531"
"38.0878","-80.4925","Beech Ridge Energy LLC","US","USA0057151"
"38.0878","-80.4925","Beech Ridge Energy Storage","US","USA0060390"
"41.3811","-87.6375","Beecher Gas Recovery","US","USA0056419"
"43.1600","-98.0800","Beethoven Wind","US","USA0059187"
"35.1785","-81.6650","Beetle Solar","US","USA0059511"
"42.2595","-72.4004","Belchertown","US","USA0060653"
"40.0074","-121.2494","Belden","US","USA0000219"
"44.0525","-73.1762","Beldens","US","USA0006451"
"36.2811","-80.0603","Belews Creek","US","USA0008042"
"43.9275","-75.3331","Belfort","US","USA0002544"
"37.5486","-75.7908","Belle Haven Diesel Generation Facility","US","USA0060234"
"42.7756","-82.4950","Belle River","US","USA0006034"
"40.4108","-83.7179","Bellefontaine Gas Producers LLC","US","USA0057433"
"34.7092","-85.9278","Bellefonte","US","USA0006150"
"39.8328","-97.6320","Belleville","US","USA0001263"
"39.1192","-81.7375","Belleville Dam","US","USA0007594"
"42.2500","-90.4167","Bellevue","US","USA0001126"
"45.1122","-123.2347","Bellevue Solar Project","US","USA0057372"
"42.0925","-71.4833","Bellingham Cogeneration Facility","US","USA0010307"
"42.0750","-71.7031","Bellingham PV","US","USA0058403"
"37.4964","-77.4317","Bellmeade Power Station","US","USA0050966"
"43.1375","-72.4464","Bellows Falls","US","USA0003745"
"39.7200","-86.1931","Belmont","US","USA0059172"
"39.4578","-98.1122","Beloit","US","USA0001264"
"61.1861","-151.0356","Beluga","US","USA0000096"
"35.4700","-81.5083","Belwood Farm","US","USA0058314"
"44.0872","-103.2610","Ben French","US","USA0003325"
"44.0623","-121.3133","Bend","US","USA0006484"
"40.8256","-74.7147","Benjamin Moore & Co. Solar","US","USA0057733"
"30.8889","-88.8054","Benndale","US","USA0002068"
"43.0536","-115.4803","Bennett Creek Windfarm LLC - Mountain Home","US","USA0056637"
"43.1472","-115.6666","Bennett Mountain","US","USA0055733"
"43.5317","-75.9531","Bennetts Bridge","US","USA0002545"
"45.3144","-95.6028","Benson City of","US","USA0001964"
"44.3669","-117.3439","Benson Creek Windfarm (Burnt River)","US","USA0059491"
"45.3224","-95.6295","Benson Power Biomass Plant","US","USA0055867"
"43.7246","-93.4504","Bent Tree Wind Farm Phase 1","US","USA0057198"
"36.4200","-77.1003","Benthall Bridge PV 1","US","USA0059515"
"40.6950","-87.4886","Benton County Wind Farm","US","USA0056679"
"44.5802","-69.5545","Benton Falls Associates","US","USA0010523"
"44.7662","-93.8579","BentonSun CSG  LLC","US","USA0060695"
"40.5547","-116.6175","Beowawe Power","US","USA0010287"
"40.8375","-74.0244","Bergen Generating Station","US","USA0002398"
"38.5108","-122.4797","Beringer","US","USA0058890"
"33.1211","-80.0294","Berkeley County Landfill","US","USA0057945"
"41.8239","-71.0414","Berkley East Solar LLC","US","USA0058871"
"42.1144","-73.4053","Berkshire 1","US","USA0058624"
"42.0476","-72.6478","Berkshire Power","US","USA0055041"
"42.5867","-73.2750","Berkshire Wind Power Project","US","USA0057721"
"38.3278","-75.2172","Berlin","US","USA0006565"
"44.2510","-72.6027","Berlin 5","US","USA0003734"
"44.3889","-71.1645","Berlin Gorham","US","USA0054639"
"43.9603","-88.9158","Berlin Landfill Gas","US","USA0056069"
"40.7027","-74.5816","Bernards Solar","US","USA0060437"
"35.8499","-81.5409","Bernhardt Furniture Solar Farm","US","USA0060881"
"60.6935","-151.3874","Bernice Lake","US","USA0006292"
"41.9439","-86.3289","Berrien Springs","US","USA0001753"
"35.0930","-119.4436","Berry Cogen","US","USA0050170"
"35.0898","-119.4409","Berry Cogen Tanne Hills 18","US","USA0050622"
"34.3841","-118.4949","Berry Placerita Cogen","US","USA0052096"
"40.6983","-75.1519","Berry Plastics Solar","US","USA0059097"
"37.6392","-113.6458","Beryl Solar Plant","US","USA0058598"
"60.7897","-161.7878","Bethel","US","USA0006566"
"35.7947","-77.3811","Bethel Price Solar  LLC","US","USA0058843"
"35.7500","-77.3850","Bethel Solar","US","USA0059173"
"34.5753","-102.4747","Bethel Wind Farm LLC","US","USA0060414"
"42.5390","-73.8243","Bethlehem - East","US","USA0060477"
"42.5390","-73.8243","Bethlehem - West","US","USA0060478"
"42.5942","-73.7638","Bethlehem Energy Center","US","USA0002539"
"40.6175","-75.3147","Bethlehem Power Plant","US","USA0055690"
"40.6216","-75.3102","Bethlehem Renewable Energy LLC","US","USA0056572"
"40.7469","-73.4994","Bethpage Power Plant","US","USA0050292"
"34.9000","-77.7800","Beulaville","US","USA0059039"
"42.5900","-70.9119","Beverly","US","USA0059242"
"36.5406","-87.5444","Bi-County Gas Producers","US","USA0058559"
"40.8014","-121.4481","Bidwell Ditch Project","US","USA0010880"
"27.7944","-82.4036","Big Bend","US","USA0000645"
"44.0384","-99.4463","Big Bend Dam","US","USA0003375"
"43.6122","-94.1919","Big Blue","US","USA0057289"
"31.8206","-96.0544","Big Brown","US","USA0003497"
"30.6739","-91.3556","Big Cajun 1","US","USA0001464"
"30.7261","-91.3692","Big Cajun 2","US","USA0006055"
"44.7514","-122.2832","Big Cliff","US","USA0003074"
"37.2042","-119.2396","Big Creek 1","US","USA0000317"
"37.2000","-119.3069","Big Creek 2","US","USA0000318"
"37.2001","-119.3068","Big Creek 2A","US","USA0000322"
"37.1485","-119.3866","Big Creek 3","US","USA0000319"
"37.1390","-119.4898","Big Creek 4","US","USA0000320"
"37.2096","-119.3289","Big Creek 8","US","USA0000321"
"40.6467","-123.4980","Big Creek Water Works","US","USA0010282"
"45.4917","-91.0469","Big Falls","US","USA0003983"
"48.0592","-114.0708","Big Fork","US","USA0006459"
"45.9192","-120.3039","Big Horn Wind II","US","USA0057319"
"45.8877","-120.2896","Big Horn Wind Project","US","USA0056361"
"45.3346","-93.7756","Big Lake Holdco Solar CSG","US","USA0060836"
"37.1428","-118.3241","Big Pine Creek","US","USA0000391"
"45.7883","-88.0415","Big Quinnesec 61","US","USA0007821"
"45.7881","-88.0408","Big Quinnesec 92","US","USA0007820"
"42.7527","-108.1697","Big Sand Draw Plant","US","USA0060130"
"38.1707","-82.6176","Big Sandy","US","USA0001353"
"38.3441","-82.5938","Big Sandy Peaker Plant","US","USA0055284"
"42.8656","-114.7914","Big Sky Dairy Digester","US","USA0057393"
"41.5992","-89.4561","Big Sky Wind LLC","US","USA0057135"
"32.2075","-101.3883","Big Spring Wind Power Facility","US","USA0054979"
"45.3037","-96.5101","Big Stone","US","USA0006098"
"40.4210","-105.2238","Big Thompson","US","USA0000515"
"45.6550","-119.4647","Big Top LLC","US","USA0056968"
"43.8508","-82.7825","Big Turtle Wind Farm  LLC","US","USA0058891"
"41.1325","-121.1372","Big Valley Power LLC","US","USA0010288"
"45.6537","-120.6034","Biglow Canyon Wind Farm","US","USA0056485"
"35.5612","-82.5884","Biltmore Solar Fields","US","USA0061271"
"45.1033","-69.7619","Bingham Wind","US","USA0057531"
"42.1072","-75.9278","Binghamton Cogen","US","USA0055600"
"40.7656","-86.8797","BioTown Ag","US","USA0059774"
"33.9070","-118.0131","Biola University","US","USA0054296"
"42.4361","-122.8500","Biomass One LP","US","USA0010869"
"21.9653","-159.4606","Biomass to Energy Facility  Kauai","US","USA0059035"
"46.7331","-117.1583","Biotech LS 0836","US","USA0056932"
"44.0274","-112.7194","Birch Creek Power","US","USA0010140"
"38.2667","-77.3147","Birchwood Power","US","USA0054304"
"39.7581","-101.5319","Bird City","US","USA0001224"
"42.1096","-71.2667","Bird Machine Solar Farm","US","USA0060854"
"44.4306","-89.7808","Biron","US","USA0003971"
"44.4300","-89.7800","Biron Mill","US","USA0010234"
"35.3839","-79.7703","Biscoe Solar LLC","US","USA0058667"
"37.2736","-118.5733","Bishop Creek 2","US","USA0000323"
"37.3020","-118.5320","Bishop Creek 3","US","USA0000324"
"37.3230","-118.5017","Bishop Creek 4","US","USA0000325"
"37.3344","-118.4797","Bishop Creek 5","US","USA0000326"
"37.3499","-118.4628","Bishop Creek 6","US","USA0000327"
"41.2153","-90.1208","Bishop Hill Energy LLC","US","USA0057463"
"41.2325","-90.1742","Bishop Hill II Wind Farm","US","USA0058111"
"46.9800","-101.5547","Bison 2 Wind Energy Center","US","USA0057800"
"46.9800","-101.5547","Bison 3 Wind Energy Center","US","USA0057801"
"46.9800","-101.5547","Bison 4 Wind Energy Center","US","USA0058872"
"46.9800","-101.5547","Bison I Wind Energy Center","US","USA0057038"
"40.8638","-105.0111","Bison Solar LLC","US","USA0060351"
"43.9844","-96.2194","Bisson Windfarm LLC","US","USA0056201"
"35.5494","-78.1799","Bizzell Church Solar 1  LLC","US","USA0060401"
"35.5444","-78.1772","Bizzell Church Solar 2","US","USA0061158"
"55.4765","-133.1477","Black Bear Lake","US","USA0007752"
"39.8149","-122.3323","Black Butte","US","USA0007229"
"43.9305","-116.4372","Black Canyon","US","USA0006396"
"42.1750","-120.3626","Black Cap Solar Plant","US","USA0058150"
"47.5345","-121.7026","Black Creek","US","USA0054860"
"44.8108","-93.2501","Black Dog","US","USA0001904"
"47.5213","-111.2614","Black Eagle","US","USA0002181"
"47.5475","-111.2540","Black Eagle Solar  LLC","US","USA0061336"
"35.6957","-101.3600","Black Hawk Station","US","USA0055064"
"35.0361","-114.1594","Black Mountain Generating Station","US","USA0056482"
"35.0227","-114.1627","Black Mountain Solar LLC","US","USA0058042"
"37.2319","-92.4539","Black Oak Power Producers","US","USA0059310"
"45.6608","-95.0128","Black Oak Wind Farm","US","USA0058692"
"44.0001","-75.8132","Black River","US","USA0002546"
"43.5912","-75.3442","Black River Hydro Associates","US","USA0010687"
"40.3622","-74.4797","BlackRock-Matrix","US","USA0057727"
"35.6067","-81.3006","Blackburn Landfill Co-Generation","US","USA0055488"
"33.9328","-117.8550","Blacksand Generating Facility","US","USA0056090"
"41.1406","-88.5300","Blackstone Wind Farm II LLC","US","USA0057113"
"41.1508","-88.6233","Blackstone Wind Farm LLC","US","USA0057110"
"42.0145","-71.5444","Blackstone/Tupperware","US","USA0050177"
"34.8235","-78.6235","Bladen Solar","US","USA0061561"
"34.5350","-78.8131","Bladenboro Farm","US","USA0058868"
"34.5478","-78.8177","Bladenboro Solar  LLC","US","USA0061283"
"44.5065","-74.7534","Blake","US","USA0002547"
"34.5710","-93.1944","Blakely Mountain","US","USA0000197"
"45.8614","-94.3592","Blanchard","US","USA0001892"
"42.4423","-74.4479","Blenheim Gilboa","US","USA0002691"
"34.9833","-79.8775","Blewett","US","USA0002707"
"42.6998","-114.8226","Blind Canyon Hydro","US","USA0054514"
"42.9138","-115.0710","Bliss","US","USA0000810"
"41.1756","-71.5711","Block Island","US","USA0006567"
"41.1147","-71.5211","Block Island Wind Farm","US","USA0058035"
"40.7031","-92.4253","Bloomfield","US","USA0001127"
"43.8660","-93.0504","Blooming Prairie","US","USA0001966"
"37.0420","-113.6267","Bloomington Power Plant","US","USA0007767"
"41.7065","-77.0818","Blossburg","US","USA0003120"
"43.0789","-89.3744","Blount Street","US","USA0003992"
"43.6558","-94.1564","Blue Breezes II LLC","US","USA0056581"
"43.6558","-94.1536","Blue Breezes LLC","US","USA0056580"
"34.8508","-98.5773","Blue Canyon Windpower","US","USA0056081"
"34.8661","-98.6056","Blue Canyon Windpower II","US","USA0056335"
"34.8217","-98.4525","Blue Canyon Windpower V LLC","US","USA0057108"
"34.9104","-98.5599","Blue Canyon Windpower VI LLC","US","USA0057616"
"40.9315","-84.5618","Blue Creek Wind Project","US","USA0057449"
"43.6375","-94.1017","Blue Earth","US","USA0001967"
"44.7855","-93.4315","Blue Lake","US","USA0008027"
"57.0516","-135.2297","Blue Lake Hydro","US","USA0000093"
"40.8786","-123.9942","Blue Lake Power LLC","US","USA0010764"
"44.7964","-93.4296","Blue Lake Solar","US","USA0060632"
"38.4532","-107.3375","Blue Mesa","US","USA0000512"
"38.1739","-113.2972","Blue Mountain Biogas","US","USA0058130"
"34.8839","-84.2822","Blue Ridge","US","USA0000757"
"37.7411","-83.9889","Blue Ridge Generating","US","USA0059392"
"39.9619","-77.5611","Blue Ridge Landfill","US","USA0057466"
"43.8794","-88.2708","Blue Sky Green Field Wind Project","US","USA0056391"
"36.9078","-105.9853","Blue Sky One","US","USA0058689"
"39.7479","-104.6814","Blue Spruce Energy Center","US","USA0055645"
"34.2990","-99.3990","Blue Summit Storage  LLC","US","USA0060690"
"34.2900","-99.3647","Blue Summit Wind LLC","US","USA0058372"
"39.0919","-94.3261","Blue Valley","US","USA0002132"
"42.9158","-82.5945","Blue Water Renewables Inc","US","USA0057706"
"29.3042","-98.4003","Blue Wing Solar Energy Generation","US","USA0057197"
"42.2255","-71.6627","BlueWave Capital - Grafton (SREC II)","US","USA0059752"
"35.3139","-78.1542","Blueberry One","US","USA0058605"
"38.3902","-85.4133","Bluegrass Generating Station","US","USA0055164"
"40.1006","-94.4869","Bluegrass Ridge","US","USA0056555"
"36.5522","-100.5876","Bluestem","US","USA0060256"
"40.3190","-84.9769","Bluff Point Wind Facility","US","USA0061303"
"36.7166","-108.2153","Bluffview","US","USA0055977"
"38.4889","-112.8533","Blundell","US","USA0000299"
"33.6157","-114.6865","Blythe Energy Inc","US","USA0055295"
"33.6800","-114.7420","Blythe Solar 110  LLC","US","USA0060093"
"33.6800","-114.7300","Blythe Solar II  LLC","US","USA0060092"
"45.6932","-119.8088","Boardman","US","USA0006106"
"42.2086","-72.6014","Boatlock","US","USA0001603"
"35.4678","-79.1344","Boaz Farm Solar","US","USA0061157"
"33.4931","-98.5819","Bobcat Bluff Wind Project LLC","US","USA0057974"
"44.0500","-96.0933","Boeve Windfarm LLC","US","USA0056209"
"48.6067","-93.4066","Boise Cascade International Falls","US","USA0010486"
"31.4894","-87.8989","Boise Cascade Pulp & Paper Mill","US","USA0055044"
"43.5377","-116.0938","Boise R Diversion","US","USA0006397"
"34.5644","-117.6933","Bolthouse S&P and Rowen Farms Solar","US","USA0056862"
"44.3594","-72.8167","Bolton Falls","US","USA0007056"
"36.4216","-78.1323","Bolton Farm","US","USA0058349"
"42.4497","-71.6431","Bolton PV","US","USA0059014"
"44.1706","-72.0994","Boltonville Hydro Associates","US","USA0050539"
"40.0864","-109.2844","Bonanza","US","USA0007790"
"37.9586","-100.8361","Bonanza BioEnergy LLC","US","USA0058193"
"35.1341","-77.5385","Bondi Solar","US","USA0061352"
"45.6441","-121.9410","Bonneville","US","USA0003075"
"43.6877","-70.6116","Bonny Eagle","US","USA0001482"
"33.0530","-111.3400","Bonnybrooke PV","US","USA0060413"
"36.1438","-97.0681","Boomer Lake Station","US","USA0003000"
"36.4403","-82.4381","Boone Dam","US","USA0003395"
"42.6525","-71.3224","Boott Hydropower","US","USA0010556"
"40.0389","-74.7766","Bordentown Solar","US","USA0060734"
"48.9647","-99.6139","Border Winds Wind Farm","US","USA0059200"
"35.5881","-118.5248","Borel","US","USA0000328"
"35.6647","-101.4354","Borger Plant","US","USA0050067"
"33.2701","-116.3496","Borrego Springs Energy Storage","US","USA0060565"
"41.1153","-87.2328","Bos Dairy  LLC","US","USA0057625"
"36.0081","-77.8100","Boseman Solar Center LLC","US","USA0058807"
"31.8594","-97.3586","Bosque County Peaking","US","USA0055172"
"35.3619","-81.8344","Bostic Delivery No 2","US","USA0056547"
"42.3347","-71.0742","Boston Medical Center CHP Plant","US","USA0061186"
"42.2933","-71.0339","Boston Scientific Solar","US","USA0057992"
"38.8348","-122.7677","Bottle Rock Power","US","USA0000902"
"37.9858","-111.4383","Boulder","US","USA0003699"
"40.0047","-105.3325","Boulder Canyon Hydro","US","USA0000466"
"40.0111","-105.3347","Boulder City Betasso Hydro Plant","US","USA0054680"
"40.0111","-105.3347","Boulder City Lakewood Hydro","US","USA0054679"
"39.9913","-105.5000","Boulder City Silver Lake Hydro","US","USA0055931"
"47.6972","-117.1472","Boulder Park","US","USA0008022"
"35.8500","-114.9440","Boulder Solar II  LLC","US","USA0060885"
"35.3480","-114.9700","Boulder Solar Power  LLC","US","USA0060352"
"32.0411","-81.1450","Boulevard","US","USA0000732"
"48.9871","-117.3478","Boundary","US","USA0006433"
"40.8869","-111.8853","Bountiful City","US","USA0003665"
"42.1779","-71.4546","Bourne (MA) - Holliston I","US","USA0059750"
"35.2964","-84.7569","Bowater Newsprint Calhoun Operation","US","USA0050956"
"34.1256","-84.9222","Bowen","US","USA0000703"
"33.7189","-117.7022","Bowerman Power LFG  LLC","US","USA0059461"
"41.2044","-73.9689","Bowline Point","US","USA0002625"
"41.3822","-83.6113","Bowling Green","US","USA0007575"
"41.3974","-83.6412","Bowling Green Generating Station","US","USA0055262"
"41.3884","-83.6402","Bowling Green Peaking","US","USA0007783"
"41.3786","-83.7383","Bowling Green Wind","US","USA0056226"
"39.4484","-120.6534","Bowman","US","USA0050546"
"48.7809","-117.4183","Box Canyon","US","USA0003891"
"41.2792","-122.3292","Box Canyon Dam","US","USA0050179"
"34.4555","-82.1993","Boyds Mill Hydro","US","USA0003253"
"37.1936","-77.4672","Boydton Plank Road Cogen Plant","US","USA0054766"
"43.4179","-108.1775","Boysen","US","USA0000505"
"41.9271","-72.6831","Bradley Energy Center","US","USA0058327"
"59.7786","-150.9401","Bradley Lake","US","USA0007367"
"36.2606","-77.0764","Bradley PV1","US","USA0059154"
"39.7960","-119.0100","Brady","US","USA0055991"
"46.6115","-102.7882","Brady II Wind Energy Center","US","USA0060354"
"46.6465","-102.7651","Brady Wind Energy Center","US","USA0060355"
"41.2435","-88.2286","Braidwood Generation Station","US","USA0006022"
"46.3758","-94.1817","Brainerd Public Utilities","US","USA0050636"
"42.2073","-70.9978","Braintree Landfill Solar","US","USA0061538"
"41.7517","-70.9669","Braley Road 2","US","USA0058680"
"31.3950","-92.7167","Brame Energy Center","US","USA0006190"
"39.1800","-76.5389","Brandon Shores","US","USA0000602"
"33.5853","-101.8861","Brandon Station","US","USA0007131"
"30.3206","-81.9472","Brandy Branch","US","USA0007846"
"38.6681","-76.8678","Brandywine Power Facility","US","USA0054832"
"41.2925","-72.7942","Branford","US","USA0000540"
"37.2208","-77.5245","Brasfield","US","USA0010155"
"45.6603","-69.8122","Brassua Hydroelectric Project","US","USA0010555"
"32.9479","-101.1478","Brazos Wind Farm","US","USA0056111"
"33.9320","-117.8402","Brea Expansion Plant","US","USA0058007"
"36.4769","-97.6856","Breckinridge Wind Project LLC","US","USA0058994"
"38.6075","-89.5245","Breese","US","USA0000934"
